t ke gpe dissipation
0.00376604 2.01424e-05 1.58662e-05 0.000328346
0.00377847 2.01366e-05 1.58663e-05 0.000328675
0.00379089 2.01308e-05 1.58663e-05 0.000328852
0.00380332 2.01253e-05 1.58664e-05 0.000329053
0.00381574 2.01196e-05 1.58664e-05 0.000328802
0.00382817 2.01141e-05 1.58665e-05 0.000328517
0.00384059 2.01084e-05 1.58665e-05 0.000327927
0.00385302 2.01031e-05 1.58666e-05 0.000327675
0.00386543 2.00974e-05 1.58666e-05 0.000327523
0.00387785 2.00921e-05 1.58667e-05 0.000327687
0.00389026 2.00867e-05 1.58667e-05 0.000327345
0.00390268 2.00815e-05 1.58668e-05 0.000327255
0.0039151 2.0076e-05 1.58668e-05 0.000326377
0.00392752 2.00708e-05 1.58669e-05 0.000325458
0.00393994 2.00652e-05 1.5867e-05 0.000324265
0.00395236 2.006e-05 1.5867e-05 0.000323706
0.00396477 2.00546e-05 1.58671e-05 0.000323358
0.00397719 2.00495e-05 1.58671e-05 0.00032342
0.0039896 2.0044e-05 1.58672e-05 0.000322811
0.00400201 2.0039e-05 1.58672e-05 0.000322558
0.00401443 2.00338e-05 1.58673e-05 0.000322458
0.00402685 2.00287e-05 1.58674e-05 0.000324438
0.00403927 2.00234e-05 1.58674e-05 0.000324872
0.00405168 2.00185e-05 1.58675e-05 0.000325888
0.00406409 2.00132e-05 1.58675e-05 0.000326578
0.0040765 2.00083e-05 1.58676e-05 0.000327221
0.00408891 2.00029e-05 1.58676e-05 0.000327678
0.00410132 1.9998e-05 1.58677e-05 0.000328737
0.00411372 1.9993e-05 1.58678e-05 0.000329582
0.00412614 1.99881e-05 1.58678e-05 0.000330054
0.00413855 1.9983e-05 1.58679e-05 0.000329811
0.00415097 1.99781e-05 1.58679e-05 0.000330062
0.00416337 1.9973e-05 1.5868e-05 0.000329834
0.00417577 1.99681e-05 1.5868e-05 0.000329603
0.00418817 1.99631e-05 1.58681e-05 0.000328955
0.00420058 1.99581e-05 1.58681e-05 0.000328564
0.00421298 1.99532e-05 1.58682e-05 0.000328058
0.00422538 1.99484e-05 1.58683e-05 0.000327677
0.00423779 1.99433e-05 1.58683e-05 0.000327155
0.0042502 1.99385e-05 1.58684e-05 0.000326878
0.00426259 1.99336e-05 1.58684e-05 0.000326275
0.00427499 1.99288e-05 1.58685e-05 0.000325665
0.00428739 1.99239e-05 1.58685e-05 0.000324638
0.00429978 1.99191e-05 1.58686e-05 0.000323389
0.00431218 1.99142e-05 1.58687e-05 0.000321919
0.00432458 1.99095e-05 1.58687e-05 0.00032122
0.00433698 1.99046e-05 1.58688e-05 0.000320951
0.00434938 1.98999e-05 1.58688e-05 0.000320828
0.00436177 1.9895e-05 1.58689e-05 0.000320263
0.00437415 1.98905e-05 1.58689e-05 0.000319902
0.00438654 1.98857e-05 1.5869e-05 0.000319271
0.00439892 1.9881e-05 1.58691e-05 0.000318492
0.00441131 1.98762e-05 1.58691e-05 0.000317451
0.00442369 1.98717e-05 1.58692e-05 0.000316402
0.00443608 1.98669e-05 1.58693e-05 0.000315257
0.00444848 1.98623e-05 1.58693e-05 0.00031436
0.00446086 1.98577e-05 1.58694e-05 0.000313448
0.00447324 1.9853e-05 1.58694e-05 0.00031278
0.00448562 1.98485e-05 1.58695e-05 0.000312162
0.004498 1.9844e-05 1.58695e-05 0.000311615
0.00451038 1.98395e-05 1.58696e-05 0.00031092
0.00452276 1.98349e-05 1.58696e-05 0.000310191
0.00453514 1.98305e-05 1.58697e-05 0.000309236
0.00454753 1.9826e-05 1.58698e-05 0.00030846
0.00455993 1.98215e-05 1.58698e-05 0.000307476
0.0045723 1.98171e-05 1.58699e-05 0.000306572
0.00458468 1.98127e-05 1.58699e-05 0.00030552
0.00459705 1.98082e-05 1.587e-05 0.000304789
0.00460942 1.98038e-05 1.587e-05 0.000303936
0.0046218 1.97995e-05 1.58701e-05 0.000302848
0.00463418 1.97951e-05 1.58702e-05 0.000300853
0.00464657 1.97907e-05 1.58702e-05 0.000299154
0.00465896 1.97863e-05 1.58703e-05 0.000298818
0.00467133 1.97818e-05 1.58703e-05 0.00029834
0.0046837 1.97775e-05 1.58704e-05 0.000297638
0.00469607 1.97731e-05 1.58705e-05 0.000296926
0.00470844 1.97688e-05 1.58705e-05 0.000296151
0.0047208 1.97644e-05 1.58706e-05 0.000295549
0.00473318 1.97603e-05 1.58706e-05 0.000295159
0.00474556 1.97559e-05 1.58707e-05 0.000294785
0.00475795 1.97517e-05 1.58708e-05 0.000294297
0.00477032 1.97475e-05 1.58708e-05 0.000293717
0.00478268 1.97433e-05 1.58709e-05 0.000293213
0.00479504 1.97391e-05 1.58709e-05 0.00029293
0.0048074 1.97351e-05 1.5871e-05 0.000293297
0.00481976 1.97309e-05 1.5871e-05 0.000293782
0.00483214 1.97268e-05 1.58711e-05 0.000293995
0.00484452 1.97226e-05 1.58712e-05 0.000294031
0.0048569 1.97187e-05 1.58712e-05 0.000294036
0.00486926 1.97146e-05 1.58713e-05 0.000293971
0.00488163 1.97105e-05 1.58714e-05 0.000293933
0.00489399 1.97063e-05 1.58714e-05 0.000293713
0.00490635 1.97025e-05 1.58715e-05 0.000293484
0.00491871 1.96982e-05 1.58715e-05 0.000293306
0.00493108 1.96942e-05 1.58716e-05 0.000293007
0.00494345 1.96903e-05 1.58717e-05 0.000292378
0.00495583 1.96862e-05 1.58717e-05 0.000291452
0.00496823 1.96821e-05 1.58718e-05 0.000290761
0.00498058 1.96783e-05 1.58719e-05 0.000290104
0.00499294 1.96741e-05 1.58719e-05 0.000289295
0.00500529 1.96703e-05 1.5872e-05 0.000288489
0.00501765 1.96663e-05 1.58721e-05 0.000287559
0.00503002 1.96623e-05 1.58721e-05 0.000286645
0.00504239 1.96584e-05 1.58722e-05 0.000285726
0.00505477 1.96545e-05 1.58722e-05 0.000285201
0.00506716 1.96505e-05 1.58723e-05 0.000284698
0.00507952 1.96468e-05 1.58724e-05 0.000284458
0.00509187 1.96428e-05 1.58724e-05 0.000284194
0.00510423 1.9639e-05 1.58725e-05 0.000284016
0.00511659 1.96351e-05 1.58726e-05 0.000283736
0.00512894 1.96315e-05 1.58726e-05 0.000283414
0.0051413 1.96275e-05 1.58727e-05 0.00028312
0.00515367 1.96239e-05 1.58728e-05 0.000282923
0.00516605 1.962e-05 1.58728e-05 0.000282533
0.00517841 1.96165e-05 1.58729e-05 0.000282056
0.00519077 1.96127e-05 1.5873e-05 0.00028133
0.00520312 1.9609e-05 1.5873e-05 0.000280491
0.00521547 1.96053e-05 1.58731e-05 0.000279515
0.00522782 1.96017e-05 1.58732e-05 0.00027848
0.00524018 1.95981e-05 1.58732e-05 0.000277301
0.00525255 1.95945e-05 1.58733e-05 0.000276077
0.00526493 1.95908e-05 1.58734e-05 0.000274787
0.00527728 1.95872e-05 1.58734e-05 0.000273672
0.00528964 1.95836e-05 1.58735e-05 0.000272605
0.00530199 1.95802e-05 1.58736e-05 0.000271634
0.00531434 1.95765e-05 1.58736e-05 0.000270575
0.00532669 1.95731e-05 1.58737e-05 0.000269493
0.00533905 1.95694e-05 1.58738e-05 0.000268352
0.00535142 1.95661e-05 1.58738e-05 0.000267506
0.0053638 1.95624e-05 1.58739e-05 0.000266713
0.00537616 1.9559e-05 1.5874e-05 0.000266035
0.00538851 1.95555e-05 1.5874e-05 0.000265413
0.00540086 1.95521e-05 1.58741e-05 0.000264884
0.00541321 1.95487e-05 1.58742e-05 0.000264385
0.00542556 1.95453e-05 1.58742e-05 0.000263869
0.00543792 1.95418e-05 1.58743e-05 0.000263292
0.00545029 1.95385e-05 1.58744e-05 0.000262774
0.00546267 1.9535e-05 1.58744e-05 0.000262253
0.00547505 1.95317e-05 1.58745e-05 0.000261682
0.00548741 1.95283e-05 1.58746e-05 0.000261031
0.00549976 1.9525e-05 1.58747e-05 0.000260247
0.00551211 1.95216e-05 1.58747e-05 0.000259412
0.00552446 1.95183e-05 1.58748e-05 0.000258543
0.00553683 1.95149e-05 1.58749e-05 0.000257705
0.00554919 1.95116e-05 1.58749e-05 0.000256854
0.00556157 1.95083e-05 1.5875e-05 0.000255978
0.00557396 1.9505e-05 1.58751e-05 0.000255086
0.00558632 1.95017e-05 1.58751e-05 0.000254215
0.00559867 1.94984e-05 1.58752e-05 0.000253313
0.00561103 1.94951e-05 1.58753e-05 0.000252414
0.00562338 1.9492e-05 1.58753e-05 0.000251537
0.00563574 1.94887e-05 1.58754e-05 0.000250688
0.00564811 1.94855e-05 1.58755e-05 0.000249849
0.00566049 1.94823e-05 1.58756e-05 0.000249119
0.00567288 1.94791e-05 1.58756e-05 0.0002485
0.00568523 1.9476e-05 1.58757e-05 0.000248131
0.00569759 1.9473e-05 1.58758e-05 0.000247681
0.00570994 1.94698e-05 1.58758e-05 0.000247345
0.0057223 1.94667e-05 1.58759e-05 0.000247024
0.00573466 1.94636e-05 1.5876e-05 0.000246608
0.00574702 1.94605e-05 1.5876e-05 0.000246243
