t ke gpe dissipation
0.0424734 0.00752247 0.125147 0.673868
0.0426251 0.00752216 0.125147 0.673791
0.0427768 0.00752186 0.125147 0.673713
0.0429286 0.00752155 0.125147 0.673638
0.0430803 0.00752125 0.125147 0.673556
0.043232 0.00752094 0.125147 0.673476
0.0433837 0.00752064 0.125147 0.6734
0.0435354 0.00752033 0.125147 0.67332
0.0436871 0.00752003 0.125147 0.673245
0.0438389 0.00751972 0.125147 0.673166
0.0439906 0.00751941 0.125147 0.67309
0.0441423 0.00751911 0.125147 0.673012
0.044294 0.0075188 0.125147 0.672937
0.0444457 0.0075185 0.125147 0.672861
0.0445974 0.00751819 0.125147 0.672781
0.0447492 0.00751789 0.125147 0.672706
0.0449009 0.00751758 0.125147 0.672627
0.0450526 0.00751728 0.125147 0.67255
0.0452043 0.00751697 0.125147 0.672474
0.045356 0.00751667 0.125147 0.672396
0.0455077 0.00751636 0.125147 0.672317
0.0456595 0.00751606 0.125147 0.672234
0.0458112 0.00751575 0.125147 0.672157
0.0459629 0.00751545 0.125147 0.672081
0.0461146 0.00751514 0.125147 0.672003
0.0462663 0.00751483 0.125147 0.67192
0.046418 0.00751453 0.125147 0.671839
0.0465698 0.00751422 0.125147 0.671761
0.0467215 0.00751392 0.125147 0.67169
0.0468732 0.00751361 0.125147 0.671608
0.0470249 0.0075133 0.125147 0.671527
0.0471766 0.007513 0.125147 0.67145
0.0473283 0.00751269 0.125147 0.671374
0.0474801 0.00751239 0.125147 0.671298
0.0476318 0.00751208 0.125147 0.671222
0.0477835 0.00751178 0.125147 0.671146
0.0479352 0.00751148 0.125147 0.671067
0.0480869 0.00751117 0.125147 0.670982
0.0482386 0.00751086 0.125147 0.670903
0.0483904 0.00751056 0.125147 0.670822
0.0485421 0.00751025 0.125147 0.670744
0.0486938 0.00750995 0.125147 0.670668
0.0488455 0.00750965 0.125147 0.670594
0.0489972 0.00750934 0.125147 0.670514
0.0491489 0.00750904 0.125147 0.670437
0.0493007 0.00750873 0.125147 0.670354
0.0494524 0.00750843 0.125147 0.670281
0.0496041 0.00750813 0.125147 0.670203
0.0497558 0.00750782 0.125147 0.670119
0.0499075 0.00750752 0.125147 0.670046
0.0500592 0.00750721 0.125147 0.669964
0.050211 0.00750691 0.125147 0.669882
0.0503627 0.0075066 0.125147 0.669801
0.0505144 0.0075063 0.125147 0.669721
0.0506661 0.00750599 0.125147 0.669641
0.0508178 0.00750569 0.125147 0.669565
0.0509695 0.00750539 0.125147 0.669486
0.0511213 0.00750508 0.125147 0.669403
0.051273 0.00750478 0.125147 0.669323
0.0514247 0.00750447 0.125147 0.669249
0.0515764 0.00750417 0.125147 0.669171
0.0517281 0.00750387 0.125147 0.669093
0.0518798 0.00750356 0.125147 0.669017
0.0520316 0.00750326 0.125147 0.668933
0.0521833 0.00750296 0.125147 0.668857
0.052335 0.00750265 0.125147 0.668774
0.0524867 0.00750235 0.125147 0.668695
0.0526384 0.00750204 0.125147 0.668619
0.0527901 0.00750174 0.125147 0.668544
0.0529419 0.00750144 0.125147 0.668464
0.0530936 0.00750114 0.125147 0.668388
0.0532453 0.00750083 0.125147 0.668309
0.053397 0.00750053 0.125147 0.668231
0.0535487 0.00750023 0.125147 0.66815
0.0537004 0.00749992 0.125147 0.668071
0.0538522 0.00749962 0.125147 0.667992
0.0540039 0.00749932 0.125147 0.667918
0.0541556 0.00749901 0.125147 0.667837
0.0543073 0.00749871 0.125147 0.667765
0.054459 0.00749841 0.125147 0.667686
0.0546107 0.00749811 0.125147 0.667607
0.0547625 0.0074978 0.125147 0.667525
0.0549142 0.0074975 0.125147 0.667451
0.0550659 0.0074972 0.125147 0.667373
0.0552176 0.00749689 0.125147 0.667293
0.0553693 0.00749659 0.125147 0.667215
0.055521 0.00749629 0.125147 0.667136
0.0556728 0.00749598 0.125147 0.667061
0.0558245 0.00749568 0.125147 0.666981
0.0559762 0.00749538 0.125147 0.666903
0.0561279 0.00749508 0.125147 0.666828
0.0562796 0.00749477 0.125147 0.66675
0.0564313 0.00749447 0.125147 0.666674
0.0565831 0.00749417 0.125147 0.66659
0.0567348 0.00749386 0.125147 0.666513
0.0568865 0.00749356 0.125147 0.666436
0.0570382 0.00749326 0.125147 0.666363
0.0571899 0.00749296 0.125147 0.666282
0.0573416 0.00749266 0.125147 0.666205
0.0574934 0.00749236 0.125147 0.666126
0.0576451 0.00749206 0.125147 0.666047
0.0577968 0.00749176 0.125147 0.665969
0.0579485 0.00749145 0.125147 0.66589
0.0581002 0.00749115 0.125147 0.665811
0.0582519 0.00749085 0.125147 0.665729
0.0584037 0.00749055 0.125147 0.665649
0.0585554 0.00749025 0.125147 0.665573
0.0587071 0.00748995 0.125147 0.665491
0.0588588 0.00748964 0.125147 0.665411
0.0590105 0.00748934 0.125147 0.665331
0.0591622 0.00748904 0.125147 0.665254
0.059314 0.00748874 0.125147 0.665172
0.0594657 0.00748843 0.125147 0.66509
0.0596174 0.00748813 0.125147 0.665011
0.0597691 0.00748783 0.125147 0.664935
0.0599208 0.00748753 0.125147 0.664855
0.0600725 0.00748723 0.125147 0.664776
0.0602243 0.00748693 0.125147 0.664696
0.060376 0.00748663 0.125147 0.664619
0.0605277 0.00748633 0.125147 0.66454
0.0606794 0.00748603 0.125147 0.664461
0.0608311 0.00748573 0.125147 0.664385
0.0609828 0.00748543 0.125147 0.664304
0.0611346 0.00748513 0.125147 0.664224
0.0612863 0.00748483 0.125147 0.664142
0.061438 0.00748453 0.125147 0.664064
0.0615897 0.00748423 0.125147 0.663981
0.0617414 0.00748392 0.125147 0.663903
0.0618931 0.00748362 0.125147 0.663825
0.0620449 0.00748332 0.125147 0.663745
0.0621966 0.00748303 0.125147 0.663668
0.0623483 0.00748273 0.125147 0.663589
0.0625 0.00748242 0.125147 0.663508
0.0626517 0.00748212 0.125147 0.663429
0.0628033 0.00748182 0.125147 0.663348
0.062955 0.00748152 0.125147 0.663269
